visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
,washington,Washington,1824,1824,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1824: Bodega 1824","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1824'"", ""note"": ""sailing schedule: Bodega 1824""}]",,draft
,washington,Washington,1824,1824,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1824: San Francisco 1824","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1824'"", ""note"": ""sailing schedule: San Francisco 1824""}]",,draft
,washington,Washington,1824,1824,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1824: Monterey 1824","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1824'"", ""note"": ""sailing schedule: Monterey 1824""}]",,draft
,washington,Washington,1824,1824,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1824: San Luis Obispo 1824","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1824'"", ""note"": ""sailing schedule: San Luis Obispo 1824""}]",,draft
,tamaahmaah,Tamaahmaah,1825,1825,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Tamaahmaah, 1825: San Francisco 1825","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Tamaahmaah, 1825'"", ""note"": ""sailing schedule: San Francisco 1825""}]",,draft
,owhyhee,Owhyhee,1826,1826,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: San Diego 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: San Diego 1826""}]",,draft
,owhyhee,Owhyhee,1826-07-16,1826-07-16,exact,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: Monterey 1826-07-16","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: Monterey 1826-07-16""}]",,draft
,owhyhee,Owhyhee,1826,1826,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: Santa Bárbara 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: Santa Bárbara 1826""}]",,draft
,owhyhee,Owhyhee,1826-08-15,1826-08-15,exact,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: San Diego 1826-08-15","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: San Diego 1826-08-15""}]",,draft
,owhyhee,Owhyhee,1826-12-17,1826-12-17,exact,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: Monterey 1826-12-17","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: Monterey 1826-12-17""}]",,draft
,owhyhee,Owhyhee,1826,1826,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Owhyhee, 1826: Monterey 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Owhyhee, 1826'"", ""note"": ""sailing schedule: Monterey 1826""}]",,draft
,waverly,Waverly,1826,1826,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1826: San Francisco 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1826'"", ""note"": ""sailing schedule: San Francisco 1826""}]",,draft
,waverly,Waverly,1826,1826,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1826: San Diego 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1826'"", ""note"": ""sailing schedule: San Diego 1826""}]",,draft
,waverly,Waverly,1826,1826,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1826: Santa Bárbara 1826","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1826'"", ""note"": ""sailing schedule: Santa Bárbara 1826""}]",,draft
