visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
,june,,1806,1806,year,San Blas,alta,,,,,port-call?,1,"[HoC sweep] dingly when a rumor came that a vessel had been seen off San Juan, the prisoners broke jail on the night of June 23d, took the boat of the","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": ""dingly when a rumor came that a vessel had been seen off San Juan, the prisoners broke jail on the night of June 23d, took the boat of the p""}]",,draft
,june,,1806,1806,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep]  ship called the Reizos, or by some name of similar sound. This mysterious vessel anch- ored off San Diego on June 25th, but was refused ^","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": "" ship called the Reizos, or by some name of similar sound. This mysterious vessel anch- ored off San Diego on June 25th, but was refused ^'■""}]",,draft
,june,,1806,1806,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  Joaquin, came in to assure the Spaniards that they had taken no part in the out- break.^^ Later, in May and June, there was thought to be","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": "" Joaquin, came in to assure the Spaniards that they had taken no part in the out- break.^^ Later, in May and June, there was thought to be a""}]",,draft
,june,,1806,1806,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep] bstantially, so far as names, dates, distances, and courses are concerned, in a note.^ The writer alludes ' June 18, 1806, commandant to g","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": ""bstantially, so far as names, dates, distances, and courses are concerned, in a note.^ The writer alludes ' June 18, 1806, commandant to gov""}]",,draft
,june,,1807,1807,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep]  for each owner, or 800 for the whole pueblo. The missions were also authorized to kill intruding horses. By June, 7,500 animals had been ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1807)"", ""note"": "" for each owner, or 800 for the whole pueblo. The missions were also authorized to kill intruding horses. By June, 7,500 animals had been ki""}]",,draft
,june,,1808,1808,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep] s Notes ; Rowell's Newspaper Reporter and Advertiser's Guide. Pioneer PanamA Passengei-s. Re-union on the 4th of June, 1874. San Fran- cis","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1808)"", ""note"": ""s Notes ; Rowell's Newspaper Reporter and Advertiser's Guide. Pioneer PanamA Passengei-s. Re-union on the 4th of June, 1874. San Fran- cisco""}]",,draft
,june,,1809,1809,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] ount of broken health for some five years, when he volunteered for the California ser\ace, arriving at Monterey June 22, 1809. His health ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1809)"", ""note"": ""ount of broken health for some five years, when he volunteered for the California ser\\ace, arriving at Monterey June 22, 1809. His health wa""}]",,draft
,june,,1810,1810,year,Monterey,alta,,,,,port-call?,1,[HoC sweep]  at Monterey on July and leaving the coast late in the autumn. The schooner Mosca also touched at Monterey in June on her way from Manila ,"[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1810)"", ""note"": "" at Monterey on July and leaving the coast late in the autumn. The schooner Mosca also touched at Monterey in June on her way from Manila to""}]",,draft
,june,,1812,1812,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] dherence to chronology or any other system, or even to unvarying uniformity of method for successive epochs. ^ June 19, 1812, commandant o","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1812)"", ""note"": ""dherence to chronology or any other system, or even to unvarying uniformity of method for successive epochs. ^ June 19, 1812, commandant of ""}]",,draft
,june,,1813,1813,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] to be said here as neither of the vessels reached Cahfornia. Rezanof had left the Nadeshda at Petropavlovsk in June, and accompanied by Dr","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1813)"", ""note"": ""to be said here as neither of the vessels reached Cahfornia. Rezanof had left the Nadeshda at Petropavlovsk in June, and accompanied by Dr L""}]",,draft
,june,,1816,1816,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] ado to trade cloths and colors must be warned not to return on pain of punishment. Prov. i?ec., MS., xi. 34. June, 1816, Moraga made a fru","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1816)"", ""note"": ""ado to trade cloths and colors must be warned not to return on pain of punishment. Prov. i?ec., MS., xi. 34. June, 1816, Moraga made a fruit""}]",,draft
,june,,1816,1816,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  the Russians; for in the interview between Sola and Kuskof during Kotzebue's visit at San Francisco, *'^ June 23, 1816, Sola to commandan","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1816)"", ""note"": "" the Russians; for in the interview between Sola and Kuskof during Kotzebue's visit at San Francisco, *'^ June 23, 1816, Sola to commandants""}]",,draft
,june,,1816,1816,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep] MS., xlvi. 35-6. Jmie 23d, Sola to padres. Arch. Arzob., MS., iii. pt. i. 55-60; Prov. Bee, MS., xii. 128-30. June 2Sth, Sola to the prefe","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1816)"", ""note"": ""MS., xlvi. 35-6. Jmie 23d, Sola to padres. Arch. Arzob., MS., iii. pt. i. 55-60; Prov. Bee, MS., xii. 128-30. June 2Sth, Sola to the prefect""}]",,draft
,june,,1817,1817,year,San Pedro,alta,,,,,port-call?,1,"[HoC sweep] inite record of any 2:>revions visit. This afternoon and the next forenoon they spent in exploring the valley. June 2Sth, in the afternoon","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1817)"", ""note"": ""inite record of any 2:>revions visit. This afternoon and the next forenoon they spent in exploring the valley. June 2Sth, in the afternoon t""}]",,draft
,june,,1818,1818,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep]  -'-' On the damages at Monterey see Estudillo's note of March 4th to Sola. prov. St. Pap., MS., xx. 232-3. June 27th, Sola to president. ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1818)"", ""note"": "" -'-' On the damages at Monterey see Estudillo's note of March 4th to Sola. prov. St. Pap., MS., xx. 232-3. June 27th, Sola to president. Ar""}]",,draft
,june,,1819,1819,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] p Reina de Los Angeles, Cap- tain Jose Bandini, chartered for this trip.^° The vessels sailed from San Bias on June 8th, and both landed t","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1819)"", ""note"": ""p Reina de Los Angeles, Cap- tain Jose Bandini, chartered for this trip.^° The vessels sailed from San Bias on June 8th, and both landed the""}]",,draft
,june,,1819,1819,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  be directed to Sta Barbara; but if further north, to Monterey or San Francisco. Prov. St. Pap., MS., xx. 80. June 21st, Sola has heard th","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1819)"", ""note"": "" be directed to Sta Barbara; but if further north, to Monterey or San Francisco. Prov. St. Pap., MS., xx. 80. June 21st, Sola has heard that""}]",,draft
,june,,1820,1820,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep]  evidence of any such meeting. ^-Guardian Cortes' circular to the padres. Aj-rh. Sta B., MS., vi. 255-9. Dated June 27th. In Vcdlcjo, Dor.","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1820)"", ""note"": "" evidence of any such meeting. ^-Guardian Cortes' circular to the padres. Aj-rh. Sta B., MS., vi. 255-9. Dated June 27th. In Vcdlcjo, Dor. H""}]",,draft
,june,,1820,1820,year,San Diego,alta,,,,,port-call?,1,[HoC sweep] Fisher and says he disappeared in the mining excitement of 1848-9. Some Calif ornians call the negro Norris. In June 1820 Chapman came to ,"[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1820)"", ""note"": ""Fisher and says he disappeared in the mining excitement of 1848-9. Some Calif ornians call the negro Norris. In June 1820 Chapman came to Sa""}]",,draft
,june,,1821,1821,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep]  no restrictions were thought of, and every vessel, foreign or Spanish, w^as welcomed for the duties paid.^^ In June the missions and othe","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1821)"", ""note"": "" no restrictions were thought of, and every vessel, foreign or Spanish, w^as welcomed for the duties paid.^^ In June the missions and other ""}]",,draft
,june,,1821,1821,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] Doc. Hist. Cal., MS., vi. 48-52; Ruiz's commission as captain was issued July 12, 1820, and forwarded l)y Sola June 21, 1821. 342 LOCAL AN","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1821)"", ""note"": ""Doc. Hist. Cal., MS., vi. 48-52; Ruiz's commission as captain was issued July 12, 1820, and forwarded l)y Sola June 21, 1821. 342 LOCAL ANNA""}]",,draft
,june,,1821,1821,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep] stavus C), Recollections of a California '49er. MS. Peckham (R. P.), Biographical Sketches. S. Jos(5 Pioneer, June 9 et seq., 1S77. Peckha","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1821)"", ""note"": ""stavus C), Recollections of a California '49er. MS. Peckham (R. P.), Biographical Sketches. S. Jos(5 Pioneer, June 9 et seq., 1S77. Peckham ""}]",,draft
,june,,1822,1822,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep]  at Monterey this year, $9,089. Habilitado got 5% for collection. Dept. St. Pap., Ben. Mil., MS., Iv. 11. *' June 20th, governor to prefec","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1822)"", ""note"": "" at Monterey this year, $9,089. Habilitado got 5% for collection. Dept. St. Pap., Ben. Mil., MS., Iv. 11. *' June 20th, governor to prefect ""}]",,draft
,june,,1822,1822,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] a of Mexico decreed the opening of San Diego to foreign commerce. Mexico, Mem. Hacienda, 1838, pt. i. p. 6-7. June 11, 1822, gov- ernor to","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1822)"", ""note"": ""a of Mexico decreed the opening of San Diego to foreign commerce. Mexico, Mem. Hacienda, 1838, pt. i. p. 6-7. June 11, 1822, gov- ernor to p""}]",,draft
,june,,1823,1823,year,San Diego,alta,,,,,port-call?,1,[HoC sweep]  or night. They even ^^ It is noticeable that in all the general reports after 1823 this date is given as June 16th; but there is no doubt,"[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1823)"", ""note"": "" or night. They even ^^ It is noticeable that in all the general reports after 1823 this date is given as June 16th; but there is no doubt t""}]",,draft
,june,,1823,1823,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  a new Scotch settler. ^^ Of the older foreign residents William A. Richardson was baptized at San Francisco on June 16th,^'' being 27 ^^L","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1823)"", ""note"": "" a new Scotch settler. ^^ Of the older foreign residents William A. Richardson was baptized at San Francisco on June 16th,^'' being 27 ^^Leg""}]",,draft
,sitka,,1805,1805,year,Sitka,alta,,,,,port-call?,1,[HoC sweep]  occurred which was to have considerable influence on future relations with California. This was the arrival at Sitka of the Rus- sian Cha,"[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1805)"", ""note"": "" occurred which was to have considerable influence on future relations with California. This was the arrival at Sitka of the Rus- sian Chamb""}]",,draft
,sitka,,1806,1806,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] ces- santly; hunger, misery, despair, and death ruled the dismal scene. No w^onder Rezanof exclaims, ""We live in Sitka only upon the hope ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": ""ces- santly; hunger, misery, despair, and death ruled the dismal scene. No w^onder Rezanof exclaims, \""We live in Sitka only upon the hope of""}]",,draft
,sitka,,1811,1811,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] or of the colonies, the Counsellor and Chevalier D. Alexander Baranof, resident in the island of Kadiak, lately Sitka, to send a ship with","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1811)"", ""note"": ""or of the colonies, the Counsellor and Chevalier D. Alexander Baranof, resident in the island of Kadiak, lately Sitka, to send a ship with s""}]",,draft
,sitka,,1816,1816,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] on the coast, and he had anchored at the first place seen where there were houses. The vessel was bound from Sitka to the China seas, belo","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1816)"", ""note"": ""on the coast, and he had anchored at the first place seen where there were houses. The vessel was bound from Sitka to the China seas, belong""}]",,draft
,sitka,,1817,1817,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] s they could; and the latter, after a voyage of 82 days, reached not the Islands, as they hoiked to do, but Sitka. I have no explanation t","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1817)"", ""note"": ""s they could; and the latter, after a voyage of 82 days, reached not the Islands, as they hoiked to do, but Sitka. I have no explanation to ""}]",,draft
,sitka,,1818,1818,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] tli, 1818, remaining just one month. *'^ He counted on obtaining produce with which to fill a contract made in Sitka, and he did obtain it","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1818)"", ""note"": ""tli, 1818, remaining just one month. *'^ He counted on obtaining produce with which to fill a contract made in Sitka, and he did obtain it t""}]",,draft
,sitka,,1821,1821,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep]  has been kno^vn to smuggle. Prov. Pec, MS., xi. 68. ^» The Russian brig Golovnin, with cargo of goods from Sitka, at Saxi; Fran- cisco in","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1821)"", ""note"": "" has been kno^vn to smuggle. Prov. Pec, MS., xi. 68. ^» The Russian brig Golovnin, with cargo of goods from Sitka, at Saxi; Fran- cisco in F""}]",,draft
,sitka,,1823,1823,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep]  be Russians."" The canonigo wrote that the emperor w^as apprehensive of trouble from the direction of Ross and Sitka. Padre Duran in a com","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1823)"", ""note"": "" be Russians.\"" The canonigo wrote that the emperor w^as apprehensive of trouble from the direction of Ross and Sitka. Padre Duran in a commu""}]",,draft
,tartar,,1824,1824,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] . in Dec. 1824. Hawaii, English brig, Capt. Kelly. At ]\Iont. and S. F. in May. Paid at 8. F. §481. Yomig Tartar, or Jdven Tartar; Wm. Smi","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1824)"", ""note"": "". in Dec. 1824. Hawaii, English brig, Capt. Kelly. At ]\\Iont. and S. F. in May. Paid at 8. F. §481. Yomig Tartar, or Jdven Tartar; Wm. Smith""}]",,draft
,times,,1799,1799,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep] st. Sta Cruz, Peep, 13. Moraga must go on with his duties, for his chance of promotion depends on it. Better times coming if the wheat cro","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1799)"", ""note"": ""st. Sta Cruz, Peep, 13. Moraga must go on with his duties, for his chance of promotion depends on it. Better times coming if the wheat crop ""}]",,draft
,times,,1800,1800,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep] , Ordenes. MS. In the archives. Azanza (Virey), Ynstruccion, 1800. MS. Bacon (L. H.), Memoir of Early Times. MS. Baird (Spencer P.), Fish ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1800)"", ""note"": "", Ordenes. MS. In the archives. Azanza (Virey), Ynstruccion, 1800. MS. Bacon (L. H.), Memoir of Early Times. MS. Baird (Spencer P.), Fish an""}]",,draft
,trinidad,,1806,1806,year,Trinidad,alta,,,,,port-call?,1,"[HoC sweep]  twelve women, and fifty bidarkas, the OCain set sail for the south, and on June 10th anchored just north of Trinidad Bay, where Wash- ing","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1806)"", ""note"": "" twelve women, and fifty bidarkas, the OCain set sail for the south, and on June 10th anchored just north of Trinidad Bay, where Wash- ingto""}]",,draft
,trinidad,,1808,1808,year,Trinidad,alta,,,,,port-call?,1,"[HoC sweep] erican ship two years later. Kuskof sailed on the Kadiah, master Petrof, October 26, 1808, and first touched at Trinidad Bay. Finding neit","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1808)"", ""note"": ""erican ship two years later. Kuskof sailed on the Kadiah, master Petrof, October 26, 1808, and first touched at Trinidad Bay. Finding neithe""}]",,draft
